Source,RA_ICRS,DE_ICRS,pmRA,pmDE,Gmag,BPmag,RPmag
6083729472978186752,201.91809737027,-46.9959250849,-3.386,-6.745,17.842554,18.179472,17.382835
6083729674809263360,201.91842678807,-46.99412708859,-3.852,-2.688,20.165827,20.6918,19.172588
6083729468650834048,201.92412093203,-46.99396769154,-23.57,-42.372,18.035519,19.12026,17.064104
6083729468650839552,201.92450923234,-46.99146212027,-8.861,-2.336,19.42568,20.156519,18.788326
6083729472978186880,201.92472052446,-46.98990404635,-3.603,-6.652,18.206736,18.589447,17.726799
6083729571729997440,201.84717981639,-47.00888103403,-7.481,-1.102,17.546085,18.093483,16.877832
6083729571730003456,201.8507768201,-47.0072131318,-11.696,-1.816,18.384045,18.854254,17.795729
6083729576050839552,201.85621286437,-47.00485963019,-7.802,-1.088,19.756258,20.346441,19.188967
6083729576050839680,201.85510284309,-47.00436458024,-8.647,-2.949,20.128601,20.710903,19.818403
6083729610417139840,201.86659575096,-47.00632693896,-6.923,0.534,17.814734,18.253813,17.235453
6083729606089750528,201.86570692101,-47.00503330503,-2.091,-7.336,20.199543,20.626541,19.694551
6083729610410578176,201.87657010861,-47.00225640437,-8.625,-1.852,19.611221,20.119116,18.929426
6083729610417139968,201.87806505233,-47.00214812186,-3.652,-6.782,17.632948,17.956964,17.139969
6083729610411635200,201.87711644134,-46.99861560719,-4.528,-8.688,20.504818,20.84901,19.352362
6083729610411636224,201.87831688061,-46.99759936393,-2.993,-1.3,20.251242,20.618649,19.889006
6083729610417140096,201.87920265027,-46.99621399531,4.066,-0.496,13.698078,14.067368,13.158744
6083729606089758336,201.85870166095,-47.00249201117,-3.735,-6.456,19.537432,20.02397,19.00417
6083729610411632512,201.86510638388,-46.99795993381,-17.139,2.126,20.343885,21.59459,19.206089
6083729606089768832,201.8725020933,-46.99893516728,-3.062,-7.121,19.096382,19.497204,18.656404
6083729606089774976,201.87331100971,-46.99682111771,-2.581,-5.623,20.098032,20.603024,19.684172
6083729606089783552,201.86981761978,-46.99401645379,-32.486,12.693,19.18175,20.38214,18.182718
6083729606089783424,201.87410126474,-46.99439735498,-6.452,-1.221,19.15826,19.658987,18.60046
6083729610411636736,201.87553963537,-46.99260529717,,,20.957079,22.199812,19.778395
6083729644771379200,201.90356011011,-46.99641922264,,,21.174208,21.666,20.424185
6083729640459714688,201.89190606432,-46.99926769886,-7.295,1.833,20.333675,20.881525,19.632038
6083729640449520384,201.89529892459,-46.99985446148,-33.814,-8.048,13.865811,14.32335,13.241049
6083729640449517696,201.89858916283,-46.99562160816,-4.799,-1.971,20.612343,21.125237,20.009777
6083729644771377152,201.89371277651,-46.99807052573,-5.105,-2.586,20.359316,20.706528,19.680153
6083729674809261184,201.90429283649,-46.9951970651,-29.616,-4.818,17.457476,18.2554,16.608507
6083729679130055936,201.90649414526,-46.99396630746,-14.258,-4.592,19.559277,20.508072,18.666346
6083729674809271168,201.91664480459,-46.99065206254,-6.142,-3.216,19.5033,19.975569,18.910297
6083729679131119616,201.92317935389,-46.98621021958,,,20.854853,22.033834,19.956614
6083729679131352192,201.91961055473,-46.9864931053,,,21.012463,21.59053,20.263815
6083729679131118720,201.90632060406,-46.99021952819,,,20.981895,21.712317,20.303741
6083729679130056192,201.91031282384,-46.98912044733,-2.38,-6.971,20.608301,21.291178,19.921309
6083729674809289216,201.91008410512,-46.98434076008,-11.517,-0.656,18.62934,19.06693,18.007196
6083729679130056320,201.91746947975,-46.9810720752,-6.429,-3.458,19.926437,20.475557,19.186043
6083729674809303936,201.91514044738,-46.98145242531,-11.354,-3.839,19.604177,20.42078,18.634119
6083729679136617216,201.91626678099,-46.98018934372,-2.957,3.79,18.51558,19.084364,17.750393
6083729709161365504,201.88505705721,-46.99887669733,-24.109,-7.424,11.955253,12.192819,11.567616
6083729713490851712,201.88034464071,-46.99823711906,-9.595,-0.129,20.159431,20.824842,19.005753
6083729709169005568,201.88721381485,-46.99195227,-4.229,0.909,19.827162,20.559635,19.084223
6083729713490854784,201.89362905928,-46.9933361783,-3.852,-0.618,20.552485,21.08559,20.229004
6083729713490854912,201.89456534951,-46.99204733023,,,20.75678,21.63633,19.985172
6083729713496499712,201.89902567961,-46.98713139997,-8.885,2.169,17.852583,18.33496,17.202484
6083729709169034880,201.89652193029,-46.98252212233,-4.207,-4.798,17.59488,17.9094,17.150984
6083729747850595840,201.90499016695,-46.98375893596,,,20.797964,21.656404,19.936764
6083729743521101952,201.91194372919,-46.97655856598,-10.914,-2.468,11.87669,12.543733,11.093399
6083729743528798208,201.90879877004,-46.97767938676,-8.157,-2.636,18.329227,18.630026,17.671286
6083729743528782464,201.9008979735,-46.97898163464,-2.669,-0.601,19.544764,19.996323,19.172705
6083729747850596224,201.9042617314,-46.97616943394,,,20.886425,21.169485,19.695658
6083729743528783872,201.89707933448,-46.97845913754,-8.35,-3.109,19.024096,19.442572,18.47758
6083729747850596096,201.89866416077,-46.97526679669,-10.066,3.22,18.348764,18.796957,17.676228
6083729747856094080,201.89751354745,-46.97559730996,-4.293,-10.42,17.31037,17.952652,16.563347
6083729743528797440,201.91001120288,-46.9734175078,-7.119,-0.336,20.278055,20.69789,19.667055
6083729747856094208,201.90545274203,-46.97026283773,-3.351,-7.027,18.29437,18.62597,17.826828
6083729747850596480,201.91104886026,-46.9671388114,-10.022,-1.741,20.22566,21.380322,19.048897
6083773380396400000,201.53885685535,-47.00846741353,-11.67,2.949,18.946144,19.46183,18.24178
6083773380396401792,201.54085958848,-47.00790417719,-3.672,-7.247,19.985949,20.338408,19.498745
6083773384725001856,201.54010262579,-47.0038722083,-7.887,-6.13,19.770752,20.51831,18.96753
6083773449115887488,201.52676974711,-47.00529253626,-9.518,-0.992,20.178757,21.295761,19.282934
6083773449122955520,201.52626239986,-47.00432695525,-3.074,-5.601,20.339025,20.749168,19.857023
6083773449115900928,201.53831624233,-47.00106469312,-10.116,3.161,20.042969,20.661737,19.229158
6083773453410855040,201.53830989402,-47.00240310199,,,20.896809,21.125414,20.045452
6083773453410857472,201.53616416681,-46.9974493787,,,20.767897,20.892061,20.187943
6083773453409521280,201.52017244519,-46.99978896278,-24.273,4.094,20.169847,21.357239,19.039642
6083773453410853120,201.53148424549,-46.99866970428,-3.11,-3.251,20.409494,20.858957,19.773317
6083773453409526272,201.53493176597,-46.99268563095,-4.046,-7.098,19.311823,19.701496,18.750458
6083773449115922304,201.53036331672,-46.99419192028,-3.025,-6.518,19.08724,19.566286,18.550297
6083773449115926016,201.52991596206,-46.99272108481,-1.646,-0.257,19.527025,20.016972,18.9499
6083773590848474624,201.48833752802,-46.99934716006,-2.094,-1.119,19.862888,20.263845,19.361755
6083773590883227008,201.48297433072,-46.99215272634,-8.282,-5.992,17.419624,17.851719,16.812624
6083773625242962944,201.50244467218,-47.00221088732,-19.799,-2.729,16.895155,17.323187,16.295008
6083773625208929792,201.50996719596,-47.00277898993,,,20.926556,21.428614,19.934042
6083773625208552320,201.49873686,-46.9973814049,,,20.895271,21.363876,20.11934
6083773625242963968,201.50173642667,-46.99862424796,-4.03,-0.816,18.984968,19.466509,18.38819
6083773625208930304,201.50592360851,-46.99733828688,-7.683,1.221,20.628082,21.098639,20.055092
6083773625208555648,201.50590953519,-46.99499997137,-2.999,-7.149,20.6607,21.391716,20.17041
6083773620914613376,201.50801903744,-46.99387454508,-7.856,-3.781,19.114239,19.636866,18.46574
6083773625208557568,201.50930031683,-46.99213773524,,,20.970896,21.208357,20.3498
6083773620914624768,201.50649136667,-46.9916198106,-13.879,-1.345,16.840508,17.383442,16.154903
6083773689634101760,201.50448514279,-46.99252190938,-7.12,-3.02,18.309715,18.863049,17.647058
6083773620914624896,201.50795888421,-46.99055925862,-13.401,-7.175,18.000544,18.64731,17.259365
6083773659602701696,201.51644664591,-47.00006899262,0.478,0.287,16.988543,17.648252,16.209394
6083773655274351616,201.51743611547,-46.99421295476,-5.527,-4.266,20.05751,20.821373,19.5015
6083773655274360704,201.52137696044,-46.99145558795,-4.815,0.272,19.240236,19.766388,18.628695
6083773655274360832,201.51955478714,-46.99131193924,-2.677,-7.163,20.05158,20.290802,19.355837
6083773655274370432,201.52790528015,-46.98875223544,-2.067,-1.581,20.009863,20.842983,18.781858
6083773659567961216,201.52822313655,-46.98835117631,-7.329,-2.766,19.994577,20.391924,19.013214
6083773659602705408,201.51264402821,-46.98982292419,-2.703,-6.589,18.59158,18.91968,18.12339
6083773655275454592,201.51707816785,-46.98616324932,0.321,-14.125,19.026888,20.26139,18.044945
6083773655274380416,201.52183784094,-46.98512372862,-3.484,-6.843,17.602465,17.944427,17.100018
6083773659567962496,201.52140085099,-46.9868091665,-8.939,0.536,20.20181,20.707943,19.427795
6083773659602706304,201.52023457138,-46.98680589468,-2.711,-6.939,16.677435,17.119219,16.066902
6083773659568302208,201.52498073863,-46.98471462476,-10.524,1.033,20.53489,20.555857,19.718428
6083773659602805504,201.52636043847,-46.98294241732,,,20.866482,22.462374,20.53259
6083773659567964672,201.52090762948,-46.98425029125,0.737,-1.769,20.074427,20.514671,19.645678
6083773655274398080,201.52662501062,-46.97862962626,-15.554,-7.143,19.699017,20.622292,18.614647
6083773693928027264,201.49275053115,-46.99622359403,0.027,-0.013,20.446402,21.068155,19.448723
6083773689634092032,201.4950799376,-46.9936637031,-5.141,-0.079,17.566467,17.897732,17.0338
6083773693964285312,201.50088819379,-46.994531914,-11.92,0.123,18.794357,19.322498,18.169037
6083773693928032896,201.50291324056,-46.99120843888,,,20.943659,21.16051,20.403889
6083773689634103296,201.50498121243,-46.98979197744,-3.406,-7.141,18.96175,19.392462,18.457378
6083773693928030336,201.49174521193,-46.98684568423,-2.658,-7.721,20.125229,20.646818,19.449589
6083773693928034560,201.50245652967,-46.98412394945,-8.506,-0.567,20.558113,21.41,19.827763
6083773693962445184,201.50092765055,-46.98546909082,-2.672,-7.053,18.182821,18.52454,17.710464
6083773693962445824,201.50363313631,-46.98321651636,-12.805,-4.087,15.487887,16.398932,14.550131
6083773689634127872,201.50060526236,-46.98072630073,-2.567,-6.389,19.2324,19.594662,18.731625
6083773728287440256,201.51257636601,-46.98574900493,-7.293,-2.975,19.123497,19.572691,18.54215
6083773728322182912,201.51170204295,-46.98735464069,-3.035,-6.954,14.206995,14.737412,13.51069
6083773728322183936,201.51540104149,-46.98493510104,-18.869,-21.882,15.257847,15.667395,14.676376
6083773723993863296,201.51578339762,-46.98229203516,-7.984,0.707,18.1586,18.646442,17.571375
6083773728287777664,201.51471872328,-46.98180537552,,,20.843548,20.271706,21.398422
6083773728324025856,201.51795537344,-46.98102071994,-6.357,-2.088,17.182716,17.31999,16.191504
6083773728322282496,201.52428058634,-46.97821761873,,,20.868847,21.070784,20.091785
6083773723993875712,201.51994553513,-46.97816496147,-11.025,-1.439,20.687197,21.036804,19.843058
6083773728324026240,201.51079232008,-46.97736567815,-7.682,-1.79,17.098375,17.398989,16.629799
6083773728324026752,201.51201234133,-46.97283685752,1.485,-1.497,19.74379,20.80581,18.673302
6083773723993906432,201.52150161634,-46.96776846148,-7.343,-2.007,19.232418,19.685217,18.649607
6083774823505390080,201.7357599046,-47.01863023605,-5.513,-2.954,19.285858,19.777008,18.709642
6083774823505389056,201.73778547377,-47.01887927525,-12.475,-2.6,20.247417,21.12895,19.353466
6083774827800504448,201.73802637848,-47.01950331171,-3.324,-7.672,19.420822,19.810127,18.867235
6083774823505397504,201.73917416069,-47.01573982053,-4.186,-0.063,20.489107,21.250656,19.781616
6083775377556261760,201.64485470854,-47.01902145392,,,20.911732,21.184301,19.734703
6083775510700154240,201.68618836192,-47.01843073312,5.186,1.608,19.456985,20.65716,18.473206
6083775515028797952,201.69068634954,-47.01726567787,5.27,-4.979,17.969294,18.524473,17.279772
6083775549354998272,201.71452376139,-47.01638070833,-1.485,-1.238,20.424292,20.981987,19.979229
6083775583714742784,201.7293840292,-47.0199548649,-3.483,-7.512,19.9511,20.454151,19.46742
6083775583714744704,201.73167970344,-47.01862505776,-1.279,-8.978,20.571093,21.18548,20.026863
6083775579419638784,201.73648824362,-47.01685341105,-2.492,-6.824,19.784555,20.34068,19.342512
6083775579419646720,201.73861006455,-47.01449025426,-5.769,-2.543,19.053234,19.473791,18.55877
6083775583714750080,201.73641522421,-47.01489462704,-4.845,-0.577,20.680227,21.849514,19.535988
6083775583715088896,201.72321084628,-47.01596463198,,,20.714998,21.420036,20.043438
6083775579419650432,201.7253037464,-47.01347209128,-8.389,-3.559,19.19249,19.648767,18.56039
6083775579419659776,201.72678194547,-47.01005748797,-3.422,-7.63,20.04652,20.539917,19.50704
6083775579419667072,201.73339891535,-47.008352945,-3.229,1.053,19.825666,20.172003,19.304056
6083775583714755840,201.73491254018,-47.00494712553,-8.421,-0.787,18.992964,19.667341,18.231167
6083775583748280832,201.73360361081,-47.00398829043,-6.25,0.355,17.425558,17.867563,16.847033
6083775618074822144,201.70492800399,-47.01827817676,,,21.085598,21.552074,20.186518
6083775618074465408,201.69870730533,-47.02017240613,,,20.872938,21.859423,20.064787
6083775613779370240,201.7021822184,-47.0187851933,-10.09,2.768,18.882513,19.4376,18.252392
6083775613779377280,201.70454283706,-47.01640033716,-2.561,-7.289,18.171343,18.497698,17.69299
6083775618074468864,201.70407335087,-47.01747601171,-2.578,-6.715,18.812506,19.210705,18.332636
6083775618074467840,201.69967132255,-47.01520642255,,,20.780397,21.32413,19.904251
6083775613779387392,201.70380979114,-47.01336882184,-3.337,-7.339,18.863272,19.2127,18.410233
6083775618108014080,201.69929356349,-47.01441081574,-2.094,-7.269,20.266102,20.799358,19.64515
6083775618108014848,201.70255894694,-47.01084835716,-1.108,-5.317,14.046477,14.3821,13.543678
6083775613779388928,201.70632058626,-47.01272810639,-4.775,-1.0,20.629055,20.958933,19.936434
6083775618074472576,201.70443812018,-47.01187905942,-6.253,-0.151,20.553728,21.441757,19.700508
6083775613779410048,201.70474085727,-47.00626741168,-3.383,-6.11,20.243279,20.920145,19.832682
6083775618074478848,201.70881332613,-47.006323003,-2.392,1.777,20.523386,21.503845,19.495037
6083775648139131264,201.71652319394,-47.01197037262,-2.456,-6.232,19.616693,20.078249,18.972054
6083775652434221568,201.71996249456,-47.00847581788,10.726,-8.882,20.197336,20.543135,19.514446
6083775648139149056,201.72540673441,-47.00650646575,-4.793,-2.612,19.795223,20.687716,19.019041
6083775648139165312,201.7289878451,-47.00237884513,-3.229,-6.804,19.574606,20.16816,19.057878
6083775652467755264,201.71640226184,-47.00587088822,-5.086,-1.632,17.081657,17.631239,16.395874
6083775652434223872,201.71457293157,-47.00127231342,,,20.889595,20.889069,20.273481
6083775652467757696,201.72316506338,-46.99373692022,-2.471,0.236,19.52673,19.861147,18.92838
6083775686793925376,201.66883249439,-47.01895322787,-27.66,-9.53,19.40101,20.986227,18.223257
6083775682498843904,201.66229123422,-47.01884283341,-1.388,-3.024,19.98222,20.49545,19.341051
6083775682498846208,201.66334289026,-47.01804765812,-8.656,-2.278,19.74457,20.27458,19.203241
6083775682498843776,201.66551621163,-47.01933282671,-3.484,-6.644,18.047264,18.36879,17.584698
6083775721153673088,201.68169297101,-47.01826198069,-12.458,-4.024,19.231754,,
6083775716858581888,201.67481980494,-47.01920973654,-7.384,-4.119,18.421846,18.865349,17.875074
6083775716858583808,201.67872344026,-47.01845038407,-3.92,-2.473,19.560019,21.176283,18.42966
6083775716858591744,201.67935157086,-47.01602422806,-2.501,-6.628,19.235983,19.669638,18.744574
6083775721187227648,201.68565431661,-47.01681185891,-3.909,-5.915,20.166126,20.903791,19.758379
6083775721187227136,201.68198167192,-47.01846976029,-10.992,-3.227,18.949297,19.80119,17.3507
6083775716858593024,201.68312986177,-47.01583816858,-3.07,-6.795,19.161554,19.59034,18.680088
6083775721153666176,201.66915068067,-47.01507275176,-8.405,-0.229,20.505457,21.022402,19.814232
6083775721153674752,201.67707487515,-47.01136275045,-0.355,-3.663,20.746883,20.943304,20.222786
6083775785578090112,201.67470922912,-47.00939656779,-3.318,-6.412,19.833134,20.232922,19.160843
6083775721188902784,201.68288055321,-47.00906158166,-9.017,-0.645,20.100252,20.612238,19.51456
6083775716858618240,201.68678710124,-47.00812167923,-5.146,0.415,18.936768,19.354862,18.408642
6083775721153677184,201.6793884311,-47.01011341403,-3.696,-6.29,20.730804,21.452,19.942326
6083775716858619264,201.682263935,-47.007449373,-3.048,-6.199,20.220299,20.800886,19.69617
6083775721153681792,201.68576355672,-47.00492475834,-14.076,-1.591,20.488539,21.643564,19.46073
6083775721187228928,201.68470341806,-47.00309012627,-5.156,-0.333,17.943851,18.379215,17.372187
6083775755513392000,201.65383516482,-47.0192686626,-9.286,0.267,20.031734,20.594961,19.273928
6083775751218320768,201.65475665245,-47.01885749625,-3.533,-6.442,19.847115,20.09384,19.384382
6083775755513392640,201.65557070971,-47.0192980534,-6.7,-2.467,19.545418,19.944527,18.970425
6083775751218327168,201.65570959929,-47.01697126753,-7.22,1.518,17.197937,17.650873,16.607533
6083775751218321536,201.6588761028,-47.01860607813,1.269,-1.459,19.633993,20.294537,18.795563
6083775751218343808,201.66170308223,-47.01478957036,-14.182,-11.566,19.315285,20.574045,18.25889
6083775755513401088,201.66247504807,-47.01569660295,-10.866,-1.288,20.47276,21.044527,20.014128
6083775751218339456,201.66585547132,-47.0126995755,-1.422,0.598,20.676205,20.906578,20.224098
6083775755513767424,201.66330496991,-47.01256960462,-8.945,-2.474,20.166384,20.65752,18.965046
6083775755546984704,201.6618959563,-47.01248450804,-9.426,-2.356,15.435723,15.867366,14.842093
6083775751218331008,201.65142471673,-47.01526939275,-3.247,-7.157,19.893078,20.496052,19.501328
6083775755546962560,201.65240484659,-47.01417049228,-7.342,-1.275,19.142616,19.656021,18.621653
6083775755513395712,201.65217613031,-47.01327395375,-4.008,-7.146,19.956635,20.26954,19.169727
6083775751218333952,201.64754854749,-47.01423252414,-6.825,-2.032,18.555925,19.715094,17.539043
6083775751218360192,201.6620240813,-47.00675174646,-2.252,-7.072,19.954874,20.464346,19.382734
6083775755513402752,201.6572344768,-47.00734149854,-2.179,-1.968,20.146908,20.678661,19.685827
6083775751218363648,201.65526642855,-47.00615305581,-9.21,-1.377,17.255201,17.802086,16.59849
6083775785578088576,201.66859567503,-47.01125399288,1.9,-1.628,20.269964,,
6083775789873145600,201.66850787177,-47.01082641136,-11.463,2.449,17.688774,18.098299,17.02977
6083775785578088704,201.66865190818,-47.00970127478,-11.46,2.573,18.31956,18.834618,17.654097
6083775789873508992,201.66940076371,-47.00750537762,0.549,-0.118,20.471579,21.052557,19.801218
6083775789873510656,201.67325086968,-47.00482509448,,,20.810743,,
6083775789906723328,201.67282085032,-47.00531586231,-2.58,-1.327,15.831649,16.249378,15.241251
6083775789906705408,201.68105862787,-47.004511926,-3.548,-6.675,17.915836,18.242226,17.439484
6083775785578124032,201.68375748555,-46.99981181808,-12.378,-4.637,18.741804,19.929451,17.675861
6083775785578114304,201.6783966729,-47.00265660419,-8.418,-1.916,20.49934,21.304344,19.809578
6083775785578119552,201.67589977282,-47.00135516497,-2.711,-6.856,19.786018,20.258326,19.232302
6083775789873156480,201.67555931135,-47.0023396436,-12.286,-2.709,20.518795,21.362328,19.693504
6083775785578123392,201.67834015062,-46.99996866051,-5.952,-6.405,19.415058,20.63518,18.386381
6083775785578114432,201.66738254642,-47.0025447098,-4.425,-0.26,19.279854,19.724068,18.670963
6083775789873151232,201.66680756588,-47.00318105352,-3.769,-2.269,19.376028,19.90996,18.8717
6083775785578117504,201.66226803225,-47.00171420866,-15.22,0.311,19.758327,20.622705,18.690903
6083775785578129280,201.67120092015,-46.99809094201,-1.447,1.126,16.789522,17.22829,16.18839
6083775819937815424,201.69249561472,-47.01344676206,-4.69,-1.078,20.11053,20.934328,19.498562
6083775819937835776,201.69704013812,-47.00760095164,-3.065,-6.474,19.88032,20.323559,19.317316
6083775819937849600,201.69217542396,-47.00635773592,-11.347,-2.222,17.413273,17.81832,16.868937
6083775819937849728,201.69606100127,-47.00428356707,-8.696,1.875,18.793613,19.298843,18.153835
6083775824232901120,201.69430460673,-47.00461105974,-4.182,-6.106,20.192793,20.449654,18.823671
6083775819937836800,201.70177855569,-47.00745608719,-10.291,1.625,19.714329,20.234863,19.031534
6083775824266444928,201.69324984851,-47.00451832768,-4.651,-0.043,16.115585,16.566242,15.488776
6083775824266444160,201.6884649526,-47.00588115352,-5.802,-1.517,16.877934,17.215862,16.369518
6083775819937855744,201.69727084204,-47.00233870273,-8.991,-2.068,18.623747,19.114752,18.041666
6083775824233378944,201.69528173918,-47.00114044984,,,20.975174,21.4584,20.18318
6083775824232899584,201.68883126173,-47.00385178565,-3.389,-7.409,20.566301,21.1242,19.978931
6083775819937857280,201.68856928769,-47.00177261568,-4.618,0.087,19.642668,20.120037,19.126099
6083775819937865984,201.69510895518,-46.99881706764,-20.73,-7.459,18.800587,19.995537,17.791822
6083775819937866112,201.69174308765,-46.998568998,-3.503,-5.608,18.88706,19.629276,18.217878
6083775819937859968,201.69823424818,-47.00089470017,-4.651,-1.29,19.340923,19.710308,18.79008
6083775824233257600,201.69777823716,-46.99426148998,-7.692,-3.193,20.575888,20.64464,19.378439
6083775858592654976,201.7122308055,-46.99767168637,-11.138,-4.005,19.513552,20.723427,18.424507
6083775854297614336,201.71806787562,-46.99543332543,-19.414,-4.848,19.338217,20.43176,18.313122
6083775854297622144,201.71494166471,-46.99505684456,-3.421,-6.857,18.738354,19.148266,18.246416
6083775858592656000,201.71210338165,-46.99636610915,-3.484,-6.924,18.737572,19.14906,18.210367
6083775858592658048,201.71335756246,-46.99403403732,-5.252,1.473,19.942492,21.02844,19.23205
6083775854297622016,201.71284926371,-46.99327771856,-2.829,-7.498,18.269205,18.619076,17.79106
6083775854297629312,201.7175288037,-46.99085845113,-11.159,-1.058,18.350681,18.922577,17.701591
6083775858592668416,201.72739780219,-46.98741216536,,,20.93108,20.981716,20.217173
6083775858592664192,201.72034238673,-46.98944603251,2.76,-0.659,20.195793,21.208326,19.185127
6083775854297622272,201.71091832793,-46.99311039523,-6.296,-1.037,19.075403,19.501081,18.567427
6083775854297623808,201.70732434143,-46.99221471534,-3.527,-6.422,19.465178,19.561226,18.657057
6083775858592655872,201.70706515522,-46.99258984559,-2.67,-7.126,19.742094,,
6083775854297623680,201.70921956685,-46.99232231628,-8.542,-0.812,19.37118,19.82305,18.844547
6083775854297636608,201.709763496,-46.98799286238,-3.339,-7.365,19.083134,19.51423,18.450756
6083775858626200448,201.7114461451,-46.98547209449,0.528,-3.35,17.511885,17.981909,16.85975
6083775858593001984,201.71201882416,-46.98522418568,-3.587,-7.209,20.041935,,
6083775858626188928,201.72559765006,-46.9825130782,-3.096,-6.548,18.193748,18.490532,17.69008
6083775854297651328,201.72038144988,-46.98315139385,-5.925,0.448,19.68026,20.061428,19.192036
6083775854297661952,201.72343211782,-46.97941428699,-2.746,-7.439,19.722008,20.222391,19.141356
6083775888657348480,201.68520188579,-46.99661769386,-2.978,-6.726,19.590027,19.996212,19.068222
6083775888657366656,201.69081137696,-46.99084832533,,,20.513954,20.90722,19.113062
6083775888649731328,201.69553046698,-46.99458412829,-27.009,-6.96,13.634689,14.011241,13.091848
6083775888657364096,201.69605841915,-46.99153742421,-3.131,-6.803,18.7056,19.09178,18.24152
6083775892952734080,201.69540309381,-46.99281795374,,,20.854462,20.576809,19.82506
6083775888657367296,201.7013110511,-46.99080883843,-12.532,4.447,19.481482,20.96134,18.431423
6083775892952736384,201.7020860183,-46.99116001159,-5.376,-2.942,20.569897,,
6083775888657373056,201.70353482388,-46.98854398386,-16.853,9.598,18.505947,19.407059,17.66953
6083775892952394496,201.70242729468,-46.98718744447,-4.839,-1.76,20.004093,20.71556,19.416885
6083775888657369600,201.69786798389,-46.98970661842,-29.533,-18.62,19.246908,20.723904,18.09849
6083775888657383168,201.69555242903,-46.98441245996,-7.848,-3.23,19.382795,20.206924,18.67349
6083775888657383296,201.69410887059,-46.98467851507,-8.833,-0.306,19.730444,20.35111,18.993492
6083775892985925120,201.69757686445,-46.98504704069,-3.254,-6.42,17.334845,17.697256,16.81295
6083775888657389824,201.69834622682,-46.98247613559,-9.607,-2.142,20.218431,20.747622,19.67994
6083775927312477056,201.70694746508,-46.98688440225,-9.331,-0.888,18.74242,,
6083775927345676928,201.70645769759,-46.9866888408,-3.377,-6.875,17.846155,18.073828,17.12833
6083775927345665024,201.71125781534,-46.97974285439,-11.912,0.303,16.996286,17.64321,16.196161
6083775923011802752,201.71389626055,-46.98038682712,,,20.731623,20.854034,20.192455
6083775923017153408,201.71827650854,-46.97570797115,-6.293,-2.004,19.572533,20.27739,18.817614
6083775923017153280,201.71966823784,-46.97463404347,-2.909,-6.86,17.864666,18.161436,17.38473
6083775927312148224,201.72119630249,-46.97438189851,-4.822,3.476,20.471437,21.045553,19.440641
6083775927312147840,201.71884473108,-46.97259230756,-2.95,-6.616,20.34054,20.64599,19.747551
6083775927345666304,201.71992124515,-46.97144941373,-2.786,-4.365,16.431076,16.905731,15.805307
6083775927312138496,201.70403204291,-46.98015891325,-30.687,-28.297,20.45084,21.126385,19.409088
6083775927312139776,201.70574912437,-46.9796688797,-4.099,-4.199,20.752373,21.985252,19.484795
6083775923017160320,201.70637112244,-46.97303473808,-15.035,-4.056,17.723392,18.329742,16.979197
6083775927312144128,201.70679410435,-46.97239286764,-2.988,-2.253,20.038643,20.937971,19.253614
6083775923017149440,201.71151400471,-46.97563656423,-2.603,-3.623,19.871038,20.830986,18.904655
6083775927312145024,201.70853931183,-46.97141030324,-5.325,-0.906,20.581844,21.0366,19.83597
6083775923017168000,201.71183801092,-46.96926526329,-9.12,-1.862,16.884792,17.31564,16.276335
6083775927312151808,201.71830855953,-46.9676248865,-5.082,-0.131,18.198088,18.700739,17.569897
6083776129175480832,201.82298614936,-47.01011547542,-7.27,-3.28,18.738762,19.254677,18.13833
6083776133469275008,201.8316352511,-47.00711738266,-11.196,3.966,17.65329,,
6083776133503929216,201.83189745984,-47.00699758065,-10.962,2.872,16.757154,16.760029,15.826485
6083776133469274880,201.83103723978,-47.00690325653,-5.395,2.029,19.793661,,
6083776167863666304,201.80806345072,-47.01433321552,-10.834,-2.996,14.964658,15.336576,14.424872
6083776167830333440,201.80452445768,-47.01294469083,-5.231,1.497,20.299294,21.388622,19.297125
6083776167829010432,201.81081769385,-47.00944491001,-2.355,0.843,19.972797,20.33065,19.443758
6083776163535199488,201.79925798311,-47.01507042363,-0.344,0.844,18.945038,19.277502,18.485586
6083776163535207552,201.80101313494,-47.01370195663,-11.194,2.006,18.451544,18.969002,17.754211
6083776167829009280,201.80051364879,-47.01314155149,-3.531,-7.567,19.536758,20.00347,19.034632
6083776163535202432,201.79243331514,-47.01482433877,-5.68,-0.636,18.90272,19.276905,18.36501
6083776163535207680,201.79499319959,-47.01337156052,-8.016,0.737,17.853796,18.285322,17.272331
6083776167830327680,201.79198445724,-47.01445855927,,,20.683474,,
6083776167829009920,201.79804735983,-47.01090059524,-2.016,-7.796,20.191498,20.68785,19.80873
6083776167829010944,201.80795025412,-47.00857990901,-5.243,-7.106,20.398844,20.757519,19.847523
6083776167829012480,201.80378820982,-47.00742224128,-6.77,0.851,20.39986,20.981358,19.716702
6083776163535222784,201.79944505527,-47.00828672805,-5.5,-0.52,19.78286,20.09346,19.271727
6083776163535225856,201.80194832185,-47.00748166146,16.859,-2.819,18.984842,20.155972,17.89088
6083776202223405312,201.81885491924,-47.01002329179,-8.795,1.043,19.852564,20.48826,19.081726
6083776197894967296,201.81795613919,-47.00774541084,-6.911,-6.371,17.499277,17.779718,16.76416
6083776202190080384,201.82113137236,-47.0059847621,,,21.16123,20.99996,20.476313
6083776202188750720,201.81567118137,-47.00761254905,-9.702,-2.613,19.335777,19.605402,18.750711
